Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade,Course_Name,Marital_status_Label
1,44,1,9085,1,39,150.0,1,3,3,2,2,150.0,1,0,0,1,0,0,22.0,0,Graduate,12.0,11,16,0.0,13.714285714285715,Veterinary Nursing,Single
1,44,3,9085,1,39,150.0,1,1,19,4,1,150.0,1,0,0,1,0,0,19.0,0,Enrolled,10.0,4,18,1.0,14.166666666666668,Veterinary Nursing,Single
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19.0,0,Graduate,12.0,12,15,0.0,14.666666666666668,Agronomy,Single
1,1,2,9556,1,1,136.0,1,19,19,9,9,129.5,1,0,0,1,0,0,18.0,0,Graduate,15.0,15,17,0.0,15.977777777777778,Oral Hygiene,Single
1,1,1,9238,1,1,117.0,1,38,38,Others,Others,113.2,1,0,1,1,0,0,20.0,0,Graduate,12.0,12,15,0.0,11.261904761904763,Social Service,Single
1,17,1,9853,1,1,158.0,1,38,37,5,5,140.2,1,0,0,1,0,0,18.0,0,Dropout,12.0,9,18,0.0,11.125,Basic Education,Single
1,17,2,9670,1,1,129.0,1,1,19,5,5,119.2,1,0,0,1,0,0,21.0,0,Dropout,12.0,0,0,0.0,0.0,Advertising & Marketing,Single
1,1,1,9238,1,1,140.0,1,1,19,4,4,140.7,0,0,0,1,0,0,19.0,0,Graduate,12.0,12,14,0.0,12.142857142857142,Social Service,Single
1,1,5,9500,1,1,141.0,1,38,38,9,9,142.3,1,0,0,1,0,0,18.0,0,Dropout,16.0,16,16,0.0,12.82875,Nursing,Single
1,1,4,9773,1,1,132.0,Others,12,12,90,4,129.9,1,0,0,1,0,0,18.0,1,Graduate,12.0,11,14,0.0,13.533333333333333,Journalism & Communication,Single
1,17,1,171,1,1,133.0,1,1,1,6,7,134.8,1,0,0,1,0,0,18.0,0,Enrolled,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,17,1,9085,1,1,109.0,1,19,19,4,9,104.1,1,0,1,0,0,1,21.0,0,Dropout,12.0,2,24,0.0,6.5,Veterinary Nursing,Single
1,1,1,9147,1,1,135.0,1,1,38,5,5,122.4,0,0,1,1,0,0,19.0,0,Graduate,10.0,9,18,0.0,11.6375,Management,Single
1,1,1,9147,1,1,122.0,1,37,37,9,7,120.6,1,0,0,1,0,1,19.0,0,Graduate,10.0,10,13,0.0,12.2,Management,Single
1,17,3,9238,1,1,118.0,1,1,19,4,10,112.4,1,0,0,1,0,0,19.0,0,Dropout,12.0,5,17,0.0,5.642857142857143,Social Service,Single
1,1,1,171,1,1,174.0,1,5,3,3,3,157.9,0,0,0,1,0,0,18.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,43,1,9254,1,1,142.0,1,38,38,9,9,125.9,0,0,0,1,0,1,19.0,0,Dropout,12.0,1,11,0.0,5.0,Tourism,Single
1,17,2,9500,1,1,131.0,1,38,1,5,7,118.4,1,0,0,1,0,1,20.0,0,Dropout,15.0,14,18,0.0,13.755555555555555,Nursing,Single
1,1,3,9500,1,1,139.0,1,Others,Others,1,1,130.8,1,0,0,0,0,0,18.0,0,Dropout,16.0,12,18,2.0,12.758333333333333,Nursing,Single
1,1,1,171,1,1,170.0,1,19,19,8,8,176.7,1,0,0,1,0,1,19.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,9070,1,1,182.0,1,19,1,5,7,156.8,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,14,0.0,12.958333333333332,Communication Design,Single
1,1,1,9085,1,1,125.0,1,19,37,3,7,126.8,0,0,0,1,0,0,18.0,0,Enrolled,12.0,10,29,0.0,12.375,Veterinary Nursing,Single
1,1,1,9238,1,1,142.0,1,1,37,5,7,128.0,0,0,0,1,0,1,19.0,0,Graduate,12.0,12,16,0.0,12.125,Social Service,Single
1,1,2,9147,1,1,119.0,1,19,37,4,5,113.8,1,0,0,1,0,0,20.0,0,Graduate,10.0,8,16,0.0,11.766666666666666,Management,Single
1,17,5,9500,1,1,128.0,1,1,1,4,5,120.8,1,0,0,1,0,1,19.0,0,Graduate,15.0,15,21,0.0,13.278571428571428,Nursing,Single
1,1,3,9500,1,1,150.0,1,19,38,1,1,130.8,1,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,13.614285714285714,Nursing,Single
1,39,1,9254,1,1,133.1,1,19,1,4,1,101.0,0,0,1,1,0,0,25.0,0,Dropout,12.0,0,12,0.0,0.0,Tourism,Single
1,17,5,9070,1,1,131.0,1,37,37,9,9,126.1,1,0,0,0,0,0,18.0,0,Graduate,12.0,10,15,1.0,11.833333333333332,Communication Design,Single
1,1,5,9773,1,1,118.0,1,38,19,9,9,113.8,1,0,0,1,0,0,19.0,0,Graduate,12.0,12,14,0.0,12.416666666666668,Journalism & Communication,Single
1,17,2,9556,1,1,122.0,1,19,38,4,8,118.3,1,0,0,1,0,1,19.0,0,Graduate,15.0,15,15,0.0,13.204464285714286,Oral Hygiene,Single
1,1,1,9147,1,1,116.0,1,19,19,5,8,127.9,0,0,1,0,0,1,20.0,0,Dropout,10.0,4,25,1.0,12.25,Management,Single
1,17,5,9500,1,1,137.0,1,1,1,5,4,131.1,1,0,0,1,0,0,18.0,0,Enrolled,15.0,14,18,0.0,12.557142857142857,Nursing,Single
1,17,4,9085,1,1,128.0,1,38,37,4,9,117.9,1,0,0,1,0,0,20.0,0,Graduate,10.0,7,24,1.0,12.392857142857142,Veterinary Nursing,Single
1,17,1,9238,1,1,123.0,1,1,1,9,9,115.7,1,0,0,1,0,0,21.0,0,Graduate,12.0,12,15,0.0,12.726190476190476,Social Service,Single
1,1,2,171,1,1,133.1,1,3,1,2,3,141.0,1,0,0,1,0,0,19.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
2,39,1,8014,0,12,110.0,1,37,37,7,9,120.0,0,0,0,1,0,0,20.0,0,Graduate,12.0,12,12,0.0,12.666666666666666,Social Service (Evening),Married
1,17,1,9130,1,1,143.0,1,3,3,2,2,131.8,1,0,1,0,0,0,18.0,0,Enrolled,12.0,10,21,0.0,13.283333333333333,Equinculture,Single
1,1,1,9070,1,1,150.0,1,37,37,9,6,131.1,0,0,0,1,0,1,19.0,0,Graduate,12.0,11,13,0.0,13.116666666666667,Communication Design,Single
1,1,6,9254,1,1,129.0,1,38,19,9,5,117.8,1,0,0,1,0,0,18.0,0,Graduate,12.0,10,22,0.0,12.25,Tourism,Single
1,10,1,9085,1,1,140.0,1,19,19,4,5,140.0,1,0,0,1,0,0,21.0,0,Graduate,10.0,10,11,0.0,14.5,Veterinary Nursing,Single
1,1,1,9238,1,1,133.1,1,38,37,5,5,108.0,0,0,0,1,0,1,20.0,0,Graduate,12.0,12,15,0.0,13.276785714285715,Social Service,Single
1,1,1,9853,1,1,132.0,1,1,19,3,3,122.9,1,0,0,1,0,0,20.0,0,Graduate,14.0,14,14,0.0,13.571428571428573,Basic Education,Single
1,44,1,9085,1,39,130.0,1,3,1,2,9,130.0,1,0,0,1,0,0,21.0,0,Enrolled,12.0,8,26,0.0,12.041666666666668,Veterinary Nursing,Single
1,1,4,9500,1,1,137.0,1,38,37,7,7,126.0,1,0,0,1,0,0,19.0,0,Graduate,15.0,15,18,0.0,13.704444444444446,Nursing,Single
1,42,1,9238,1,1,133.1,1,1,19,4,9,134.0,0,0,0,1,0,0,21.0,0,Graduate,24.0,20,34,0.0,13.136363636363637,Social Service,Single
1,1,1,9070,1,1,143.0,1,38,19,Others,193,134.3,1,1,0,1,0,0,19.0,0,Graduate,12.0,12,13,0.0,14.904761904761905,Communication Design,Single
1,1,1,9500,1,1,148.0,1,19,19,9,9,138.7,0,0,0,1,0,1,19.0,0,Graduate,15.0,15,20,0.0,15.1035,Nursing,Single
1,17,2,171,1,1,137.0,1,1,1,4,1,143.3,1,0,0,1,0,0,18.0,0,Enrolled,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,44,1,9085,1,39,160.0,1,37,19,9,10,160.0,1,0,0,1,0,0,22.0,0,Graduate,12.0,12,20,0.0,14.071428571428571,Veterinary Nursing,Single
1,1,2,9853,1,1,112.0,1,3,1,3,5,111.0,0,0,0,1,0,0,21.0,0,Graduate,12.0,10,17,0.0,13.766666666666666,Basic Education,Single
1,17,4,9254,1,1,133.0,1,37,37,5,8,128.5,1,0,0,1,0,1,18.0,0,Dropout,12.0,5,28,0.0,10.666666666666668,Tourism,Single
1,1,4,9500,1,1,142.0,1,1,3,1,2,133.0,0,0,0,1,0,1,20.0,0,Graduate,16.0,14,16,0.0,14.565714285714288,Nursing,Single
1,17,2,9670,1,1,123.0,1,34,37,0,0,114.6,1,0,1,0,0,0,18.0,0,Dropout,10.0,7,14,0.0,11.375,Advertising & Marketing,Single
1,17,1,9238,1,1,103.0,1,19,37,7,9,104.1,0,0,0,1,0,0,20.0,0,Dropout,11.0,0,11,0.0,0.0,Social Service,Single
1,17,4,9500,1,1,140.0,1,1,1,3,3,127.6,1,0,0,1,0,0,23.0,0,Graduate,15.0,13,18,0.0,13.785833333333334,Nursing,Single
1,1,2,9773,1,1,159.0,1,1,1,3,3,151.0,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,15.083333333333334,Journalism & Communication,Single
1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,12,0.0,13.333333333333334,Social Service,Single
1,17,1,9500,1,1,148.0,1,38,37,5,9,137.8,1,0,0,1,0,1,18.0,0,Graduate,16.0,14,16,0.0,14.962857142857144,Nursing,Single
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20.0,0,Graduate,10.0,9,16,0.0,11.6,Management,Single
1,18,2,9500,1,1,131.0,1,1,3,3,2,121.2,1,0,0,1,0,0,18.0,0,Graduate,15.0,15,17,0.0,12.600000000000001,Nursing,Single
1,17,1,9670,1,1,145.0,1,3,3,2,1,129.3,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,13,0.0,16.36904761904762,Advertising & Marketing,Single
1,1,5,9500,1,1,133.1,1,1,1,5,8,123.0,1,0,0,1,0,0,19.0,0,Graduate,16.0,14,16,0.0,13.714285714285714,Nursing,Single
1,44,1,9085,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,0,0,21.0,0,Graduate,12.0,12,18,0.0,12.654761904761905,Veterinary Nursing,Single
2,7,1,9070,1,Others,140.0,1,37,1,9,7,140.0,0,0,0,1,0,0,33.0,0,Graduate,12.0,9,15,0.0,13.0,Communication Design,Married
1,1,1,9085,1,1,150.0,1,12,2,4,2,144.6,0,0,1,0,0,0,24.0,0,Dropout,10.0,1,11,0.0,6.5,Veterinary Nursing,Single
1,43,1,9238,1,1,120.0,1,1,38,4,3,118.3,0,0,0,1,0,1,20.0,0,Graduate,22.0,22,26,0.0,12.375,Social Service,Single
1,1,1,171,1,1,156.0,1,19,38,9,1,153.6,1,0,0,1,0,0,18.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,4,9070,1,1,167.0,1,1,1,7,3,158.3,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,14.666666666666666,Communication Design,Single
1,43,1,8014,0,6,133.1,1,34,34,0,0,100.0,0,0,1,1,0,0,29.0,0,Dropout,12.0,6,22,0.0,11.25,Social Service (Evening),Single
1,17,1,9500,1,1,147.0,1,1,1,5,5,134.9,0,1,0,1,0,0,18.0,0,Graduate,15.0,15,18,0.0,14.207792207792206,Nursing,Single
1,1,3,9773,1,1,129.0,1,38,37,5,5,142.0,1,0,0,1,0,0,19.0,0,Graduate,12.0,12,15,0.0,12.69047619047619,Journalism & Communication,Single
1,17,1,171,1,1,136.0,1,38,38,7,7,127.3,1,0,0,1,0,0,19.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18.0,0,Graduate,12.0,11,17,0.0,10.65,Social Service,Single
1,43,1,9500,1,1,140.0,1,19,19,7,7,138.6,0,0,0,1,0,1,19.0,0,Graduate,15.0,14,20,0.0,13.656818181818181,Nursing,Single
1,42,1,9853,1,1,141.0,1,37,19,9,3,133.0,0,0,0,1,0,0,20.0,0,Dropout,26.0,22,40,0.0,12.526923076923076,Basic Education,Single
1,17,2,9238,1,1,133.0,1,2,1,3,4,136.2,1,0,0,1,0,0,19.0,0,Enrolled,12.0,3,26,0.0,11.0,Social Service,Single
1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19.0,0,Graduate,12.0,7,19,0.0,12.291666666666668,Tourism,Single
1,1,1,9070,1,1,124.0,1,19,37,4,4,126.8,0,0,0,1,0,1,18.0,0,Enrolled,12.0,11,20,1.0,11.571428571428571,Communication Design,Single
1,1,6,9500,1,1,140.0,1,19,38,5,7,128.5,1,0,0,1,0,1,18.0,0,Graduate,16.0,16,16,0.0,13.40375,Nursing,Single
1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19.0,0,Graduate,12.0,9,24,0.0,12.0,Tourism,Single
1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20.0,0,Dropout,12.0,11,13,0.0,12.266666666666666,Journalism & Communication,Single
1,17,1,171,1,1,144.0,1,37,37,9,6,129.3,1,0,0,1,1,1,18.0,0,Enrolled,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18.0,0,Dropout,15.0,0,0,0.0,0.0,Nursing,Single
1,39,1,9003,1,1,130.0,1,3,1,2,4,154.9,0,0,1,0,1,0,35.0,0,Dropout,12.0,9,18,0.0,16.083333333333336,Agronomy,Single
1,17,1,9119,1,1,142.0,1,19,38,9,7,127.3,0,0,0,1,1,0,18.0,0,Enrolled,10.0,6,16,1.0,11.0,Informatics Engineering,Single
1,1,1,171,1,1,136.0,1,37,19,5,8,129.0,1,0,0,1,1,1,19.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,2,9773,1,1,133.1,1,38,19,4,7,98.0,1,0,0,1,1,1,19.0,0,Enrolled,12.0,10,16,0.0,12.142857142857142,Journalism & Communication,Single
1,17,2,9147,1,1,130.0,1,1,38,5,7,122.0,1,0,0,1,1,0,20.0,0,Enrolled,10.0,6,19,0.0,11.375,Management,Single
1,43,1,9070,1,1,117.0,1,1,1,4,7,112.5,1,0,0,1,1,0,19.0,0,Enrolled,12.0,7,20,0.0,11.0,Communication Design,Single
1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19.0,0,Dropout,10.0,5,15,0.0,10.5,Management,Single
1,39,2,9556,1,1,133.1,1,1,1,9,10,100.5,0,0,0,1,1,0,24.0,0,Dropout,14.0,0,31,1.0,0.0,Oral Hygiene,Single
1,39,1,8014,0,1,140.0,1,37,37,9,7,122.0,1,0,1,0,1,0,29.0,0,Dropout,12.0,4,18,0.0,6.25,Social Service (Evening),Single
1,39,1,9500,1,1,150.0,1,38,3,9,1,140.0,0,0,0,1,1,0,24.0,0,Graduate,15.0,9,33,0.0,11.947222222222223,Nursing,Single
1,17,2,9254,1,1,121.0,1,19,38,6,6,116.1,1,0,0,1,1,0,19.0,0,Graduate,12.0,9,19,0.0,11.85,Tourism,Single
2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Married
1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18.0,0,Graduate,12.0,10,13,0.0,12.5,Communication Design,Single
1,44,1,9119,1,39,180.0,1,1,1,9,8,180.0,0,0,0,1,1,1,20.0,0,Enrolled,13.0,12,22,0.0,14.133928571428571,Informatics Engineering,Single
1,1,5,9147,1,1,132.0,1,Others,39,3,3,127.8,1,0,0,0,1,0,18.0,0,Dropout,10.0,0,0,0.0,0.0,Management,Single
1,43,1,9147,1,1,130.0,1,37,19,9,8,130.8,0,0,0,1,1,0,22.0,0,Enrolled,10.0,3,14,2.0,6.666666666666667,Management,Single
1,17,2,9147,1,1,133.1,1,38,38,4,7,109.0,1,0,0,1,1,1,22.0,0,Enrolled,10.0,6,16,0.0,11.452380952380953,Management,Single
1,1,5,9773,1,1,131.0,1,1,38,9,5,132.4,1,0,1,0,1,0,18.0,0,Dropout,12.0,0,6,0.0,0.0,Journalism & Communication,Single
1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18.0,0,Graduate,16.0,14,16,0.0,13.1,Nursing,Single
1,1,1,9070,1,1,124.0,1,37,37,9,9,125.4,1,0,0,1,1,0,19.0,0,Graduate,12.0,12,12,0.0,13.333333333333332,Communication Design,Single
1,1,1,9119,1,1,126.0,1,38,19,5,5,130.2,0,0,0,1,1,0,19.0,0,Enrolled,10.0,8,15,0.0,11.1,Informatics Engineering,Single
1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19.0,0,Dropout,12.0,8,20,0.0,12.285714285714285,Social Service,Single
1,44,1,9003,1,39,170.0,1,19,19,9,7,170.0,1,0,1,1,1,0,21.0,0,Graduate,12.0,12,13,0.0,15.226190476190476,Agronomy,Single
1,1,2,9773,1,1,133.0,1,3,1,2,4,130.2,0,0,0,1,1,0,19.0,0,Enrolled,16.0,13,25,1.0,11.8,Journalism & Communication,Single
1,18,2,9556,1,1,126.0,1,3,3,2,2,115.5,0,0,0,1,1,0,18.0,0,Graduate,14.0,10,21,0.0,13.516666666666666,Oral Hygiene,Single
1,16,2,9147,1,1,129.0,1,19,19,4,9,127.6,1,0,0,1,1,0,19.0,0,Dropout,10.0,8,17,0.0,11.3,Management,Single
1,7,1,9773,1,Others,140.0,1,19,1,4,8,140.0,0,0,0,1,1,0,25.0,0,Graduate,12.0,12,12,0.0,14.083333333333332,Journalism & Communication,Single
1,1,1,9070,1,1,130.0,1,37,1,9,8,120.2,1,0,0,1,1,0,22.0,0,Graduate,12.0,12,21,0.0,14.666666666666666,Communication Design,Single
1,39,1,9500,1,1,130.0,1,1,1,4,9,150.0,0,0,0,1,1,0,24.0,0,Graduate,16.0,14,16,0.0,12.742857142857144,Nursing,Single
1,1,2,9500,1,1,99.0,1,1,3,5,10,100.0,1,0,0,1,1,0,19.0,0,Graduate,15.0,14,18,0.0,12.551785714285714,Nursing,Single
1,43,1,9119,1,1,146.0,1,3,1,2,3,100.0,0,0,0,1,1,0,18.0,0,Enrolled,10.0,7,20,0.0,11.958333333333332,Informatics Engineering,Single
1,17,1,171,1,1,129.0,1,38,37,4,6,128.0,0,0,0,0,1,0,20.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,2,9500,1,1,132.0,1,19,19,9,7,128.0,1,0,0,1,1,1,19.0,0,Graduate,16.0,14,16,0.0,14.935714285714283,Nursing,Single
1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19.0,0,Dropout,12.0,6,31,0.0,10.25,Tourism,Single
1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19.0,0,Graduate,12.0,10,15,0.0,13.166666666666668,Advertising & Marketing,Single
1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23.0,0,Dropout,12.0,0,14,0.0,0.0,Agronomy,Single
2,39,1,9773,1,1,120.0,1,37,38,9,3,155.5,0,0,0,1,1,0,20.0,0,Dropout,12.0,9,25,0.0,13.9,Journalism & Communication,Married
1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19.0,0,Graduate,12.0,10,14,2.0,11.291666666666668,Communication Design,Single
1,1,4,171,1,1,137.0,1,1,38,4,8,141.2,1,0,0,1,1,0,19.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,171,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,18.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28.0,0,Dropout,10.0,2,18,0.0,5.0,Management,Single
1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20.0,0,Dropout,12.0,7,21,0.0,11.583333333333332,Tourism,Single
1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18.0,0,Enrolled,12.0,7,21,0.0,11.333333333333332,Tourism,Single
1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21.0,0,Graduate,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19.0,0,Enrolled,12.0,6,22,0.0,12.875,Tourism,Single
1,39,1,9254,1,19,133.1,1,38,37,4,5,102.5,0,0,1,0,1,0,24.0,0,Dropout,12.0,0,14,0.0,0.0,Tourism,Single
1,39,1,9130,1,1,130.0,1,19,1,191,Others,110.0,0,0,0,1,1,0,24.0,0,Enrolled,12.0,9,23,0.0,11.333333333333334,Equinculture,Single
1,39,1,9085,1,12,133.1,1,38,19,9,8,138.3,1,0,1,0,1,0,25.0,0,Enrolled,12.0,0,12,0.0,0.0,Veterinary Nursing,Single
1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28.0,0,Graduate,12.0,11,18,0.0,12.6,Tourism,Single
2,39,1,9991,0,1,130.0,1,37,37,9,9,127.8,0,0,0,1,1,0,37.0,0,Enrolled,10.0,7,14,0.0,11.041666666666668,Management (Evening),Married
1,43,1,9119,1,1,128.0,1,1,38,4,7,100.0,0,0,0,1,1,0,19.0,0,Enrolled,10.0,7,20,0.0,11.25,Informatics Engineering,Single
1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18.0,0,Graduate,15.0,15,15,0.0,13.684553571428573,Nursing,Single
1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,20.0,0,Dropout,12.0,4,28,0.0,10.0,Tourism,Single
1,17,4,9238,1,1,129.0,1,37,37,9,8,117.1,1,0,0,1,1,0,21.0,0,Graduate,12.0,12,13,0.0,13.0,Social Service,Single
1,17,1,9500,1,1,128.0,1,1,1,4,5,124.7,0,0,0,1,1,1,19.0,0,Enrolled,14.0,12,21,0.0,12.472619047619048,Nursing,Single
1,43,2,9500,1,1,136.0,1,19,1,9,10,124.1,0,0,0,1,1,1,21.0,0,Enrolled,16.0,0,16,16.0,0.0,Nursing,Single
1,44,1,9119,1,1,130.0,1,37,12,9,8,129.4,1,0,1,0,1,0,23.0,0,Dropout,10.0,0,13,0.0,0.0,Informatics Engineering,Single
1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18.0,0,Graduate,10.0,9,11,1.0,13.425,Equinculture,Single
1,44,1,9238,1,39,140.0,1,1,1,4,3,138.6,0,0,0,1,1,0,22.0,0,Dropout,12.0,8,13,0.0,13.166666666666668,Social Service,Single
1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25.0,0,Dropout,24.0,17,29,0.0,11.852272727272728,Animation & Multimedia,Single
1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27.0,0,Dropout,24.0,13,25,2.0,13.95,Veterinary Nursing,Single
1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,20.0,0,Dropout,10.0,0,11,0.0,0.0,Informatics Engineering,Single
1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31.0,0,Dropout,10.0,2,5,0.0,5.5,Management (Evening),Single
1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,20.0,0,Dropout,12.0,11,22,0.0,14.023809523809524,Tourism,Single
1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25.0,0,Dropout,22.0,33,47,1.0,12.306818181818182,Biofuel Production Tech,Single
1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20.0,0,Enrolled,13.0,5,27,0.0,11.083333333333332,Agronomy,Single
1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28.0,0,Dropout,12.0,5,19,0.0,12.333333333333332,Communication Design,Single
2,39,1,8014,0,19,133.1,1,37,37,9,6,107.0,0,0,0,1,1,0,20.0,0,Graduate,13.0,13,13,0.0,13.011904761904763,Social Service (Evening),Married
1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19.0,0,Enrolled,12.0,12,19,0.0,12.919642857142858,Advertising & Marketing,Single
1,43,1,9147,1,1,123.0,1,1,1,4,4,114.4,0,0,0,1,1,0,22.0,0,Dropout,10.0,2,14,0.0,5.75,Management,Single
1,1,1,9254,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,34.0,0,Dropout,12.0,2,19,0.0,6.75,Tourism,Single
1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28.0,0,Dropout,21.0,21,25,0.0,15.045454545454547,Agronomy,Single
1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,20.0,0,Enrolled,12.0,10,19,0.0,12.100000000000001,Basic Education,Single
1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21.0,0,Enrolled,12.0,9,21,0.0,14.4,Veterinary Nursing,Single
1,7,1,9003,1,3,140.0,1,Others,39,9,4,140.0,0,0,0,1,1,0,20.0,0,Dropout,12.0,3,17,0.0,13.25,Agronomy,Single
1,1,4,9147,1,1,108.0,1,3,1,3,4,109.1,1,0,0,1,1,0,19.0,0,Dropout,10.0,0,10,0.0,0.0,Management,Single
1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18.0,0,Dropout,14.0,7,22,0.0,11.658333333333333,Nursing,Single
2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,20.0,0,Dropout,10.0,0,14,0.0,0.0,Management (Evening),Married
2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33.0,0,Dropout,10.0,0,10,0.0,0.0,Management (Evening),Married
1,17,2,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23.0,0,Graduate,12.0,11,15,0.0,13.066666666666666,Communication Design,Single
2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,20.0,0,Dropout,10.0,8,17,0.0,11.238095238095237,Management (Evening),Married
2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service (Evening),Married
2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Married
1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22.0,0,Dropout,10.0,5,15,2.0,11.083333333333332,Management (Evening),Single
2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,20.0,0,Graduate,12.0,12,16,0.0,13.297619047619047,Social Service (Evening),Married
