Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Educational_special_needs,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade
5,1,113.0,110.2,0,1,0,21.0,Dropout,12.0,6,20,0.0,11.0
1,1,139.0,110.3,0,1,0,24.0,Enrolled,10.0,2,23,0.0,10.5
1,1,133.1,120.0,0,1,0,27.0,Dropout,9.0,0,18,0.0,0.0
5,1,118.0,114.2,0,1,0,20.0,Graduate,10.0,8,15,0.0,11.566666666666666
1,1,140.0,140.0,0,1,0,22.0,Enrolled,10.0,2,15,0.0,5.833333333333333
1,1,144.0,132.8,0,1,1,19.0,Enrolled,12.0,8,19,2.0,12.25
1,1,125.0,121.5,0,1,0,19.0,Graduate,12.0,12,12,0.0,14.166666666666668
1,1,131.0,127.2,0,1,0,23.0,Enrolled,34.0,24,47,1.0,12.03146853146853
1,1,131.0,128.2,0,1,0,18.0,Graduate,12.0,12,15,0.0,13.833333333333332
1,1,140.0,133.4,0,0,0,29.0,Enrolled,12.0,11,14,0.0,15.15
1,1,133.1,120.0,0,1,0,29.0,Dropout,10.0,4,21,4.0,15.666666666666668
1,1,140.0,140.0,0,1,0,20.0,Enrolled,12.0,11,23,0.0,11.531746031746033
5,1,139.0,136.9,0,1,1,19.0,Graduate,0.0,0,0,0.0,0.0
3,1,125.0,117.0,1,1,0,22.0,Enrolled,0.0,0,0,0.0,0.0
2,1,117.0,110.7,0,1,0,20.0,Enrolled,12.0,11,20,0.0,13.0
1,1,150.0,160.0,0,1,0,24.0,Enrolled,10.0,7,22,1.0,12.875
1,1,95.0,95.0,0,0,0,21.0,Dropout,12.0,9,15,0.0,12.125
1,1,150.0,148.8,0,1,1,25.0,Graduate,10.0,8,14,0.0,14.5
1,1,120.0,110.0,0,0,0,32.0,Dropout,10.0,0,14,1.0,0.0
1,0,136.0,133.9,0,0,0,26.0,Dropout,20.0,11,20,0.0,11.291666666666668
1,1,133.0,125.7,0,1,1,18.0,Graduate,12.0,12,15,0.0,13.0
1,1,125.0,116.6,0,1,1,19.0,Graduate,12.0,11,18,0.0,12.761904761904763
3,1,127.0,141.0,0,1,1,19.0,Graduate,12.0,12,12,0.0,13.75
1,1,130.0,130.0,0,1,0,27.0,Dropout,11.0,11,13,0.0,14.154761904761905
1,1,130.0,130.0,0,1,0,21.0,Enrolled,24.0,19,35,0.0,11.622222222222224
1,1,127.0,115.8,0,1,0,20.0,Enrolled,10.0,4,21,0.0,5.75
1,1,140.0,140.0,0,1,0,21.0,Graduate,12.0,12,14,0.0,12.916666666666668
5,1,125.0,126.1,0,1,0,22.0,Enrolled,12.0,8,22,0.0,12.033333333333333
1,1,135.0,137.5,0,0,0,19.0,Graduate,0.0,0,0,0.0,0.0
4,1,132.0,120.8,0,1,1,18.0,Dropout,10.0,6,18,0.0,11.65
2,1,110.0,136.5,0,1,0,28.0,Dropout,10.0,0,11,0.0,0.0
1,1,130.0,122.0,0,0,0,25.0,Dropout,17.0,10,38,1.0,11.714285714285715
1,1,130.0,130.0,0,1,0,25.0,Dropout,27.0,18,47,2.0,12.05
1,1,135.0,126.3,0,1,0,18.0,Enrolled,10.0,5,22,0.0,12.916666666666668
1,1,133.1,98.0,0,1,0,26.0,Dropout,12.0,0,18,0.0,0.0
3,1,135.0,121.0,0,1,1,18.0,Graduate,10.0,10,15,0.0,12.125
1,1,128.0,124.2,0,1,0,22.0,Enrolled,12.0,6,31,3.0,11.833333333333334
1,1,140.0,130.0,0,1,0,25.0,Dropout,12.0,0,18,0.0,0.0
2,1,135.0,136.1,0,1,0,19.0,Enrolled,12.0,10,22,0.0,11.9
2,1,131.0,132.8,0,1,0,19.0,Graduate,12.0,12,14,0.0,14.5
1,1,131.0,126.3,0,1,0,19.0,Graduate,15.0,15,19,0.0,12.102678571428573
1,0,100.0,111.5,0,1,0,20.0,Dropout,16.0,8,23,0.0,11.25
1,0,140.0,118.2,0,1,0,20.0,Graduate,10.0,10,13,1.0,12.0
1,1,124.0,115.6,0,0,0,20.0,Dropout,10.0,6,16,1.0,11.5
1,1,130.0,117.8,0,1,0,19.0,Graduate,16.0,14,16,0.0,15.885714285714286
1,1,142.0,127.0,0,0,0,21.0,Dropout,14.0,8,24,0.0,12.26
1,0,150.0,140.0,0,0,0,35.0,Graduate,12.0,12,12,0.0,14.083333333333332
1,1,110.0,106.0,0,1,0,36.0,Graduate,0.0,0,0,0.0,0.0
1,1,110.0,151.0,0,0,0,20.0,Dropout,15.0,0,15,15.0,0.0
1,0,112.0,106.4,0,1,0,22.0,Dropout,10.0,0,0,0.0,0.0
1,0,100.0,125.3,0,1,0,20.0,Dropout,10.0,7,16,1.0,11.125
1,1,130.0,130.0,0,1,0,26.0,Dropout,10.0,0,11,0.0,0.0
1,0,133.1,116.0,0,0,0,20.0,Dropout,12.0,4,25,1.0,5.625
2,0,150.0,120.0,0,1,0,20.0,Enrolled,10.0,7,21,0.0,11.583333333333332
2,0,100.0,100.0,0,1,0,20.0,Graduate,12.0,8,19,1.0,11.233333333333334
2,1,130.0,118.5,0,1,0,23.0,Graduate,20.0,18,35,4.0,11.40340909090909
2,1,129.0,118.9,0,1,0,22.0,Dropout,11.0,0,21,0.0,0.0
2,1,127.0,119.3,1,1,1,25.0,Dropout,12.0,8,14,0.0,10.75
1,0,140.0,135.8,0,1,0,25.0,Graduate,29.0,29,30,0.0,11.07857142857143
1,1,130.0,130.0,0,0,1,22.0,Graduate,23.0,22,31,0.0,12.606060606060606
1,1,133.1,129.8,0,1,0,24.0,Enrolled,13.0,12,16,0.0,13.485714285714286
1,1,140.0,150.0,0,1,0,20.0,Dropout,12.0,0,0,0.0,0.0
1,0,133.1,111.9,0,1,0,20.0,Dropout,10.0,0,10,0.0,0.0
1,1,120.0,150.1,0,1,0,20.0,Graduate,12.0,11,20,0.0,13.48888888888889
1,1,133.1,130.0,0,1,0,29.0,Dropout,7.0,0,12,0.0,0.0
2,1,120.0,128.0,0,1,0,30.0,Dropout,4.0,0,4,0.0,0.0
2,1,133.1,102.5,0,0,0,26.0,Dropout,9.0,0,4,0.0,0.0
2,0,133.1,102.5,0,0,0,27.0,Dropout,10.0,0,15,0.0,0.0
2,1,100.0,110.0,0,1,1,36.0,Graduate,10.0,10,12,0.0,11.5
1,1,133.1,114.0,0,1,0,29.0,Dropout,16.0,12,23,0.0,11.261904761904763
1,1,120.0,128.2,0,1,0,35.0,Dropout,18.0,12,20,0.0,12.142857142857142
1,1,128.0,116.5,0,1,1,18.0,Graduate,12.0,9,22,0.0,12.05
1,0,172.0,149.3,0,1,1,24.0,Graduate,10.0,10,10,0.0,16.0
3,1,146.0,134.1,0,1,1,18.0,Dropout,12.0,12,13,0.0,12.583333333333332
4,1,135.0,126.6,0,1,0,18.0,Enrolled,10.0,7,17,3.0,12.5
1,1,160.0,120.0,0,1,0,21.0,Enrolled,10.0,3,22,3.0,5.833333333333333
1,1,150.0,133.5,0,1,0,21.0,Graduate,10.0,10,20,0.0,12.8
1,1,130.0,110.0,0,1,0,32.0,Graduate,30.0,25,45,1.0,12.898809523809524
4,1,111.0,107.5,0,1,1,22.0,Dropout,11.0,6,23,0.0,12.416666666666668
1,1,130.0,130.0,0,0,0,32.0,Dropout,29.0,21,55,5.0,12.713636363636365
1,1,170.0,111.6,0,1,0,35.0,Dropout,10.0,1,10,0.0,7.0
3,1,133.1,101.0,0,0,0,23.0,Dropout,10.0,0,0,0.0,0.0
1,0,100.0,108.3,0,1,0,39.0,Enrolled,12.0,8,20,1.0,11.2
1,1,120.0,128.2,0,1,0,35.0,Dropout,10.0,1,10,0.0,5.0
1,1,110.0,150.0,0,1,0,32.0,Graduate,18.0,18,22,0.0,18.283653846153847
1,1,133.1,142.8,0,1,0,20.0,Dropout,12.0,0,24,0.0,0.0
1,1,120.0,100.0,0,1,0,34.0,Enrolled,14.0,10,31,0.0,11.966666666666667
1,0,150.0,150.0,0,1,0,20.0,Dropout,12.0,12,15,0.0,14.85
1,1,133.1,156.5,0,1,0,20.0,Graduate,20.0,5,22,11.0,12.5
1,1,120.0,98.6,0,0,0,28.0,Dropout,10.0,0,17,0.0,0.0
1,0,130.0,130.0,0,1,0,31.0,Dropout,14.0,14,14,0.0,13.51111111111111
1,1,130.0,118.1,0,0,0,18.0,Enrolled,0.0,0,0,0.0,0.0
1,1,100.0,120.0,0,0,0,20.0,Dropout,13.0,4,30,3.0,6.0
1,1,142.0,127.7,0,1,0,19.0,Graduate,10.0,9,17,1.0,12.3
1,1,130.0,130.0,0,1,0,21.0,Enrolled,23.0,23,27,0.0,14.083333333333334
1,1,148.0,147.7,0,1,1,18.0,Dropout,10.0,0,10,0.0,0.0
1,1,170.0,170.0,0,1,0,20.0,Graduate,12.0,12,18,0.0,14.9
1,1,110.0,110.2,0,1,0,20.0,Graduate,12.0,12,12,0.0,14.0
1,1,166.0,146.4,0,1,0,27.0,Enrolled,10.0,4,24,0.0,11.5
2,1,135.0,121.0,0,1,0,19.0,Dropout,10.0,0,0,0.0,0.0
1,1,133.0,129.9,0,1,0,18.0,Graduate,10.0,10,10,0.0,12.399999999999999
1,1,133.1,132.0,0,1,0,20.0,Dropout,12.0,4,17,0.0,5.875
3,1,121.0,125.9,0,1,0,18.0,Dropout,12.0,0,0,0.0,0.0
1,1,159.0,165.7,0,1,0,18.0,Dropout,0.0,0,0,0.0,0.0
5,1,130.0,122.7,0,1,1,20.0,Dropout,12.0,0,13,0.0,0.0
1,0,121.0,141.4,0,0,0,29.0,Dropout,10.0,8,15,0.0,11.525
1,1,133.1,156.4,0,1,0,20.0,Dropout,12.0,5,20,0.0,5.785714285714286
1,1,146.0,148.5,0,1,0,18.0,Enrolled,10.0,5,15,0.0,13.0
1,1,140.0,140.0,0,1,1,20.0,Enrolled,12.0,11,24,0.0,13.066666666666666
1,1,125.0,131.7,0,1,0,20.0,Dropout,15.0,7,18,0.0,12.708333333333332
2,1,120.0,104.7,0,1,0,36.0,Dropout,9.0,0,13,0.0,0.0
1,1,150.0,150.0,0,1,0,19.0,Enrolled,12.0,7,25,0.0,11.3
1,1,110.0,110.0,0,0,0,29.0,Dropout,10.0,0,10,0.0,0.0
1,1,120.0,129.1,0,1,0,18.0,Dropout,12.0,7,16,0.0,10.791666666666668
1,1,133.1,120.0,0,0,0,24.0,Dropout,12.0,0,0,0.0,0.0
1,1,133.1,127.0,0,1,0,20.0,Graduate,12.0,12,13,0.0,14.666666666666668
1,0,133.1,151.5,0,0,0,20.0,Dropout,11.0,0,12,0.0,0.0
2,1,130.0,126.8,0,1,1,28.0,Graduate,12.0,40,46,6.0,13.5
1,1,160.0,140.8,0,1,0,23.0,Enrolled,12.0,11,18,0.0,12.433333333333334
1,1,128.0,125.6,0,1,0,18.0,Graduate,15.0,14,18,0.0,11.895714285714286
2,1,140.0,127.8,0,1,0,23.0,Dropout,10.0,6,14,1.0,11.0
1,1,120.0,120.0,0,1,0,22.0,Enrolled,0.0,0,0,0.0,0.0
1,1,140.0,131.3,0,1,1,22.0,Graduate,12.0,11,12,0.0,12.533333333333333
1,0,120.0,155.7,0,1,0,33.0,Graduate,10.0,10,11,0.0,14.016666666666666
1,1,130.0,128.5,0,1,0,21.0,Graduate,24.0,21,34,0.0,12.440909090909091
1,1,100.0,170.0,0,1,0,20.0,Graduate,10.0,10,11,0.0,14.816666666666666
1,1,133.1,100.0,0,0,0,20.0,Dropout,17.0,5,18,0.0,11.75
1,1,110.0,107.2,0,1,0,20.0,Dropout,12.0,0,0,0.0,0.0
1,1,147.0,139.3,0,1,0,20.0,Dropout,10.0,0,0,0.0,0.0
6,1,133.0,123.2,0,1,0,20.0,Enrolled,10.0,5,19,1.0,12.583333333333332
2,1,137.0,122.3,0,1,1,20.0,Graduate,12.0,12,13,0.0,13.607142857142858
2,1,124.0,127.9,0,1,0,20.0,Enrolled,12.0,7,24,0.0,11.958333333333332
2,1,128.0,120.3,0,1,0,19.0,Enrolled,10.0,7,22,0.0,12.15
1,0,120.0,128.5,0,0,0,26.0,Dropout,18.0,11,29,0.0,10.464285714285715
1,1,133.1,150.0,0,1,0,31.0,Graduate,12.0,11,21,0.0,13.75
1,1,142.0,136.1,0,1,1,19.0,Graduate,12.0,12,12,0.0,13.333333333333332
1,1,100.0,128.0,0,1,0,28.0,Graduate,12.0,12,13,0.0,13.416666666666666
1,1,149.0,158.1,0,1,1,20.0,Graduate,0.0,0,0,0.0,0.0
2,0,110.0,108.7,0,1,0,20.0,Graduate,12.0,12,12,0.0,12.75
1,1,133.1,110.0,0,1,1,25.0,Dropout,0.0,0,0,0.0,0.0
1,1,133.1,120.0,1,1,0,40.0,Dropout,12.0,3,23,0.0,12.5
1,1,150.0,150.0,0,1,0,20.0,Graduate,12.0,11,23,0.0,13.354166666666668
1,0,133.1,113.0,0,1,0,20.0,Graduate,12.0,9,19,0.0,12.833333333333334
1,1,121.0,118.6,0,1,0,26.0,Graduate,20.0,34,41,0.0,12.412337662337663
1,1,133.1,148.8,0,1,1,34.0,Graduate,15.0,13,16,0.0,12.792380952380952
3,1,122.0,120.3,0,1,0,19.0,Dropout,12.0,0,0,0.0,0.0
6,1,143.0,127.0,0,1,1,18.0,Graduate,16.0,14,16,0.0,13.585714285714284
1,1,123.0,113.8,0,1,0,18.0,Graduate,15.0,15,19,0.0,11.290277777777778
1,0,120.0,108.0,0,1,1,37.0,Graduate,13.0,11,16,0.0,11.928571428571429
1,1,114.0,129.1,0,1,1,23.0,Graduate,0.0,0,0,0.0,0.0
1,1,114.0,135.9,0,1,0,26.0,Graduate,27.0,27,27,0.0,13.807692307692308
2,1,154.4,154.4,0,0,0,18.0,Dropout,12.0,5,8,0.0,6.0
1,1,190.0,190.0,0,1,0,18.0,Enrolled,14.0,9,25,0.0,11.997499999999999
4,1,136.0,132.5,0,1,0,19.0,Graduate,15.0,15,16,0.0,13.130535714285713
2,1,163.3,163.3,0,1,0,18.0,Graduate,12.0,12,22,0.0,12.75
1,1,126.0,122.5,0,1,0,19.0,Dropout,12.0,11,14,0.0,13.066666666666666
4,1,122.0,121.0,0,1,0,20.0,Enrolled,10.0,5,24,0.0,12.125
1,1,137.0,131.8,0,1,1,22.0,Graduate,12.0,10,16,0.0,12.083333333333332
3,1,139.0,135.0,0,1,1,18.0,Graduate,16.0,14,16,0.0,12.214285714285714
1,1,142.0,141.7,0,1,1,18.0,Graduate,12.0,12,14,0.0,12.833333333333332
3,1,133.1,131.3,0,1,1,18.0,Graduate,12.0,12,13,0.0,12.892857142857142
6,1,126.0,123.9,0,1,1,18.0,Graduate,12.0,12,13,0.0,13.0
2,1,131.0,126.1,0,1,0,18.0,Graduate,12.0,12,14,0.0,11.654761904761905
6,1,131.0,126.5,0,1,1,19.0,Graduate,15.0,14,17,0.0,13.480714285714285
1,1,108.0,107.3,0,1,0,20.0,Dropout,12.0,0,0,0.0,0.0
4,1,133.1,95.0,0,1,1,19.0,Dropout,12.0,6,19,0.0,5.833333333333333
2,1,122.0,116.1,0,1,0,18.0,Graduate,12.0,9,25,0.0,12.076923076923077
4,1,143.0,134.6,0,1,1,18.0,Dropout,12.0,12,12,0.0,13.666666666666668
6,1,135.0,128.0,0,1,1,18.0,Graduate,15.0,15,15,0.0,14.048839285714285
2,1,148.0,144.2,0,1,0,18.0,Graduate,12.0,12,13,0.0,14.726190476190476
1,1,134.0,129.5,0,1,1,18.0,Graduate,10.0,9,17,0.0,12.1125
1,1,122.0,116.8,0,1,0,18.0,Graduate,12.0,12,12,0.0,12.0
1,1,160.0,160.0,0,1,1,20.0,Graduate,12.0,12,18,0.0,12.9125
2,1,126.0,127.1,0,1,1,19.0,Graduate,12.0,9,21,0.0,11.833333333333332
1,1,138.0,126.3,0,1,1,18.0,Enrolled,12.0,12,15,1.0,12.916666666666668
1,1,115.0,112.9,0,1,1,19.0,Graduate,12.0,12,15,0.0,12.5
2,1,141.0,130.2,0,1,0,19.0,Enrolled,12.0,9,15,1.0,11.075
1,1,100.0,100.0,0,1,0,19.0,Enrolled,10.0,10,17,2.0,15.0
1,1,130.0,121.6,0,1,0,19.0,Graduate,12.0,12,13,0.0,15.273809523809524
1,1,130.0,130.0,1,1,0,20.0,Graduate,12.0,11,15,0.0,13.25
1,1,135.0,121.7,0,1,1,18.0,Graduate,10.0,9,12,0.0,11.95
1,1,120.0,120.0,0,1,0,33.0,Dropout,10.0,2,14,0.0,7.0
1,1,148.0,143.5,0,1,1,19.0,Dropout,13.0,6,14,0.0,6.416666666666667
2,1,136.0,128.3,0,1,1,18.0,Graduate,15.0,15,15,0.0,14.089285714285715
1,1,108.0,111.9,0,1,0,19.0,Dropout,12.0,0,0,0.0,0.0
1,1,140.0,140.0,0,1,0,19.0,Enrolled,12.0,7,32,0.0,11.583333333333332
3,1,153.0,137.6,0,1,0,18.0,Graduate,12.0,12,13,0.0,15.166666666666668
1,1,135.0,135.0,0,1,0,20.0,Graduate,12.0,12,12,0.0,12.833333333333334
5,1,146.0,133.8,0,1,0,19.0,Graduate,16.0,16,18,2.0,13.2325
2,1,130.0,126.9,0,1,1,18.0,Graduate,12.0,12,12,0.0,14.083333333333332
2,1,113.0,106.7,0,1,1,19.0,Dropout,12.0,2,20,0.0,5.0
1,0,145.7,145.7,0,1,0,25.0,Graduate,29.0,26,29,0.0,12.803030303030303
3,1,145.0,153.1,0,1,1,20.0,Enrolled,12.0,12,12,0.0,13.416666666666668
1,0,126.0,118.7,0,1,0,19.0,Graduate,12.0,12,12,0.0,12.0
1,0,160.0,161.8,0,1,0,33.0,Dropout,10.0,2,13,0.0,5.25
4,1,134.0,124.9,0,1,0,18.0,Enrolled,10.0,6,20,0.0,11.0
1,1,163.0,150.8,0,1,0,18.0,Enrolled,10.0,6,20,3.0,10.5
1,1,130.0,130.0,0,1,0,19.0,Graduate,10.0,9,16,0.0,11.7
2,1,165.0,163.6,0,1,0,18.0,Enrolled,0.0,0,0,0.0,0.0
1,1,142.0,115.0,0,1,0,19.0,Enrolled,10.0,7,20,0.0,11.083333333333332
1,1,156.0,136.8,0,1,0,18.0,Dropout,12.0,12,12,0.0,13.75
5,1,141.0,130.9,0,1,0,18.0,Graduate,12.0,11,15,0.0,13.05
3,1,143.0,127.0,0,1,0,18.0,Graduate,16.0,16,16,0.0,13.07375
1,1,133.1,120.0,0,1,0,37.0,Dropout,14.0,2,18,0.0,5.375
1,1,133.0,126.0,0,1,0,20.0,Enrolled,11.0,1,21,0.0,6.0
1,1,172.0,153.8,0,1,1,20.0,Graduate,12.0,12,12,0.0,13.666666666666668
1,1,140.0,140.0,0,1,0,21.0,Graduate,12.0,12,14,0.0,12.880952380952381
1,1,142.0,136.6,0,1,1,18.0,Graduate,15.0,15,16,0.0,14.1265873015873
1,0,140.0,105.0,0,1,0,26.0,Enrolled,12.0,8,23,1.0,10.933333333333334
1,1,133.1,139.4,0,1,0,20.0,Enrolled,10.0,10,14,0.0,11.899999999999999
2,1,148.0,140.0,0,1,1,18.0,Graduate,12.0,12,12,0.0,14.166666666666666
4,1,137.0,130.8,0,1,0,18.0,Graduate,16.0,16,18,2.0,14.4025
1,1,143.0,138.8,0,1,0,31.0,Graduate,15.0,15,17,0.0,15.928125
1,1,133.1,110.0,0,1,0,23.0,Graduate,12.0,12,14,0.0,13.395833333333332
4,1,138.0,127.8,0,1,0,19.0,Graduate,14.0,12,14,0.0,14.983333333333334
3,1,138.0,134.2,0,1,1,20.0,Graduate,12.0,12,12,0.0,14.0
1,0,150.0,143.0,0,1,0,40.0,Graduate,16.0,16,16,0.0,15.015873015873016
1,1,120.0,120.0,0,1,0,32.0,Dropout,12.0,7,28,0.0,11.25
4,1,110.0,113.2,0,1,0,24.0,Dropout,12.0,3,25,0.0,10.25
4,1,146.0,135.8,0,1,0,18.0,Graduate,14.0,12,14,0.0,13.983333333333334
1,1,148.0,143.5,0,1,0,18.0,Graduate,12.0,12,12,0.0,12.916666666666668
1,1,145.0,148.9,0,1,1,18.0,Graduate,12.0,12,12,0.0,13.333333333333332
1,1,133.1,115.6,0,0,0,27.0,Dropout,12.0,0,16,0.0,0.0
1,1,160.0,159.3,0,1,0,18.0,Graduate,10.0,10,10,0.0,14.9
1,0,150.0,138.5,0,1,0,26.0,Enrolled,10.0,8,19,0.0,11.625
1,1,130.0,133.2,0,1,0,19.0,Graduate,12.0,12,13,0.0,13.916666666666666
2,0,120.0,117.6,0,1,0,19.0,Graduate,12.0,11,15,0.0,12.1
2,1,115.0,108.7,0,1,0,21.0,Enrolled,10.0,6,17,1.0,12.333333333333332
4,1,133.1,106.0,0,1,0,24.0,Enrolled,10.0,3,25,0.0,10.75
1,1,120.0,122.6,0,1,0,20.0,Dropout,12.0,5,19,0.0,11.416666666666668
4,1,134.0,127.4,0,1,0,18.0,Enrolled,12.0,10,14,0.0,12.2
1,1,133.1,100.0,0,1,0,30.0,Dropout,12.0,0,12,0.0,0.0
1,1,133.1,95.0,0,0,0,22.0,Enrolled,14.0,12,18,0.0,12.333333333333332
1,1,130.0,130.0,0,1,0,21.0,Graduate,19.0,19,27,0.0,11.252136752136753
1,1,120.0,122.8,0,1,0,26.0,Dropout,15.0,14,20,0.0,11.920833333333334
1,1,115.0,115.0,0,1,0,23.0,Enrolled,10.0,3,16,1.0,11.0
1,1,135.0,145.9,0,1,1,18.0,Graduate,12.0,12,12,0.0,12.416666666666666
1,1,133.1,143.0,0,1,0,21.0,Dropout,12.0,10,17,0.0,11.8
1,1,145.0,100.0,0,1,1,18.0,Dropout,0.0,0,0,0.0,0.0
3,1,130.0,121.3,0,1,0,21.0,Enrolled,10.0,6,22,3.0,12.5
3,1,118.0,121.2,0,1,0,18.0,Enrolled,12.0,10,15,0.0,12.7
3,1,138.0,125.1,1,1,1,19.0,Dropout,12.0,11,14,0.0,13.15
1,1,122.0,112.9,0,1,0,22.0,Enrolled,12.0,7,25,0.0,11.791666666666668
3,1,126.0,120.8,0,1,0,19.0,Graduate,12.0,12,14,0.0,12.55952380952381
5,1,121.0,114.0,0,0,0,19.0,Dropout,10.0,0,20,5.0,0.0
1,1,152.0,132.1,0,1,0,19.0,Dropout,12.0,3,21,0.0,11.75
1,1,160.0,160.0,0,1,0,27.0,Graduate,10.0,8,20,3.0,13.0
1,1,134.0,134.0,0,1,0,22.0,Graduate,10.0,10,17,0.0,13.2
1,1,128.0,124.2,0,1,0,18.0,Dropout,12.0,11,15,0.0,13.071428571428571
4,1,125.0,115.6,0,1,0,20.0,Graduate,12.0,10,14,0.0,11.875
1,0,130.0,128.2,0,1,0,34.0,Dropout,15.0,5,16,0.0,10.5
2,1,138.0,132.8,0,1,0,18.0,Graduate,15.0,14,18,0.0,13.070634920634921
2,1,121.0,123.1,0,1,0,20.0,Graduate,12.0,8,19,0.0,13.5
1,1,134.0,125.6,0,1,0,20.0,Graduate,10.0,10,12,0.0,16.0
1,0,130.0,115.0,0,1,0,25.0,Dropout,10.0,0,15,0.0,0.0
4,1,126.0,123.6,0,1,0,18.0,Dropout,10.0,8,15,0.0,12.7
1,1,148.0,141.7,0,0,0,18.0,Dropout,12.0,9,19,0.0,12.3
1,1,160.0,139.0,0,1,1,18.0,Dropout,12.0,5,21,0.0,6.1
1,1,118.0,118.0,0,1,1,19.0,Graduate,12.0,10,14,0.0,11.9
2,1,150.0,142.0,0,1,1,19.0,Dropout,12.0,11,15,0.0,12.366666666666667
1,1,140.0,143.4,0,1,1,21.0,Graduate,12.0,12,13,0.0,13.702380952380953
1,1,100.0,115.9,0,1,0,29.0,Enrolled,21.0,19,32,0.0,11.727777777777778
1,1,110.0,105.1,0,1,1,20.0,Graduate,12.0,12,12,0.0,11.916666666666668
1,0,140.0,138.0,0,1,1,21.0,Graduate,24.0,21,24,0.0,12.663636363636364
1,0,133.1,114.7,0,1,0,34.0,Dropout,3.0,3,3,0.0,10.75
4,1,140.0,130.5,0,1,0,20.0,Graduate,12.0,12,12,0.0,12.166666666666668
1,0,110.0,134.3,0,1,0,24.0,Dropout,10.0,1,17,0.0,6.0
1,1,148.0,137.5,0,1,0,18.0,Graduate,15.0,15,16,0.0,14.615873015873017
1,1,137.0,125.3,0,1,0,19.0,Enrolled,14.0,14,14,0.0,12.2
1,1,120.0,111.3,0,1,1,18.0,Enrolled,10.0,8,20,0.0,11.275
9,0,120.0,144.8,0,1,0,28.0,Enrolled,10.0,9,14,0.0,13.541666666666668
1,0,130.0,152.1,0,1,0,28.0,Dropout,10.0,3,25,0.0,11.5
1,1,132.0,126.1,0,1,0,20.0,Dropout,12.0,4,21,0.0,5.375
1,1,130.0,136.0,0,1,0,22.0,Graduate,16.0,16,18,2.0,12.55375
4,1,128.0,124.3,0,1,0,19.0,Graduate,16.0,14,16,0.0,12.665714285714284
1,1,132.0,129.9,0,1,0,20.0,Enrolled,12.0,10,18,0.0,12.857142857142858
2,1,133.1,136.1,0,1,0,26.0,Dropout,12.0,2,17,0.0,5.875
2,1,120.0,115.1,0,0,0,21.0,Dropout,12.0,3,25,0.0,5.5
2,1,145.0,143.6,0,1,0,18.0,Graduate,0.0,0,0,0.0,0.0
1,1,127.0,115.8,0,1,0,18.0,Graduate,10.0,10,11,0.0,12.8
2,1,135.0,149.0,0,1,0,22.0,Graduate,34.0,34,41,0.0,12.348297213622288
1,1,133.1,100.0,0,1,0,36.0,Dropout,10.0,0,0,0.0,0.0
1,1,125.0,133.4,0,1,1,20.0,Graduate,12.0,12,16,0.0,11.75
5,1,127.0,122.8,0,1,0,20.0,Dropout,12.0,3,15,0.0,6.166666666666667
1,0,133.1,151.2,0,1,0,25.0,Dropout,10.0,7,22,0.0,12.5
1,1,150.0,137.0,0,1,0,35.0,Graduate,12.0,10,18,0.0,13.316666666666666
1,1,133.1,118.0,0,1,0,22.0,Dropout,0.0,0,0,0.0,0.0
1,1,150.0,126.4,0,1,0,26.0,Enrolled,15.0,14,19,0.0,12.714285714285715
1,1,130.0,130.0,0,0,0,20.0,Dropout,12.0,6,31,0.0,11.9
1,0,133.1,112.5,0,1,0,20.0,Dropout,24.0,8,24,0.0,12.416666666666668
1,1,125.0,118.3,0,1,0,20.0,Dropout,16.0,10,24,2.0,12.002
1,1,127.0,121.4,0,1,0,20.0,Enrolled,15.0,13,19,0.0,13.599444444444444
1,1,140.0,140.0,0,0,0,35.0,Dropout,12.0,6,19,0.0,13.1
1,1,110.0,109.0,0,1,1,19.0,Graduate,12.0,12,15,0.0,13.654761904761905
2,1,133.1,110.0,0,1,0,20.0,Dropout,10.0,0,19,1.0,0.0
5,1,124.0,119.8,0,1,0,19.0,Graduate,16.0,14,22,0.0,13.867142857142856
1,1,114.0,130.0,0,1,0,25.0,Graduate,16.0,12,22,0.0,12.675
1,1,155.0,167.3,0,1,0,19.0,Graduate,0.0,0,0,0.0,0.0
2,1,114.0,111.9,0,1,1,20.0,Enrolled,12.0,12,13,0.0,12.25
1,1,133.1,136.0,0,1,0,22.0,Dropout,0.0,0,0,0.0,0.0
1,1,125.0,124.0,0,1,1,19.0,Dropout,12.0,11,13,0.0,11.6
1,0,120.0,132.9,0,1,0,32.0,Dropout,10.0,8,22,0.0,11.041666666666668
1,1,100.0,154.0,0,1,0,20.0,Graduate,12.0,11,13,0.0,14.183333333333334
1,1,133.1,115.0,0,0,0,20.0,Dropout,14.0,8,18,0.0,12.087499999999999
1,0,120.0,96.0,0,0,0,38.0,Dropout,10.0,0,10,0.0,0.0
1,0,120.0,168.2,0,1,0,20.0,Graduate,10.0,10,12,0.0,14.083333333333332
1,1,110.0,140.0,0,0,0,20.0,Dropout,12.0,6,28,0.0,11.125
4,1,144.0,137.4,0,1,0,19.0,Graduate,12.0,12,14,0.0,13.479166666666668
